,regen3,regen3,regen6,regen6,norway,norway,regen1,regen1,regen7,regen7,regen5,regen5,cat_bield,cat_bield,regen4,regen4,great_wood,great_wood,regen2,regen2
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2024-04-13 00:00:00,9.592,124.33,,,,,9.059,107.98,9.557,104.585,,,,,,,,,8.52,102.354
2024-04-13 00:30:00,9.091,124.33,8.607,103.681,9.082,105.004,9.059,106.18,9.056,104.585,8.592,102.901,8.533,107.072,9.037,106.566,9.046,105.214,8.52,102.837
2024-04-13 01:00:00,9.592,123.019,8.607,104.682,9.082,105.004,9.059,105.725,9.056,105.041,8.592,103.372,8.533,106.122,8.535,106.566,9.046,106.682,9.022,102.837
2024-04-13 01:30:00,9.592,123.019,9.109,104.182,9.082,105.004,9.059,107.083,9.557,105.041,8.592,103.841,8.533,106.122,9.037,106.566,9.046,105.704,9.022,103.318
2024-04-13 02:00:00,9.592,124.33,9.109,104.182,9.082,105.48,9.059,106.18,9.557,105.041,8.592,103.372,9.034,107.072,9.037,107.059,9.046,105.704,9.022,103.318
2024-04-13 02:30:00,9.592,122.58,9.109,104.182,9.082,105.48,9.059,106.18,9.557,105.041,8.592,103.841,9.034,106.598,9.037,107.059,9.046,106.194,9.022,102.837
2024-04-13 03:00:00,9.592,123.019,9.109,104.182,9.082,105.48,9.059,106.18,9.557,104.585,8.592,103.841,9.034,107.072,9.037,107.059,9.046,103.733,9.022,103.797
2024-04-13 03:30:00,9.592,122.58,9.109,103.681,9.082,105.954,9.561,106.632,9.557,104.585,8.592,103.372,9.034,107.072,9.037,107.059,9.046,105.704,9.022,103.318
2024-04-13 04:00:00,9.592,124.33,9.109,104.182,9.584,105.954,9.059,107.083,9.557,105.496,8.592,103.841,9.034,107.544,9.037,106.566,9.046,105.214,9.022,103.797
2024-04-13 04:30:00,9.592,124.33,9.109,104.182,9.082,105.48,9.059,107.083,9.557,104.585,8.592,103.841,9.034,106.598,9.037,107.059,9.046,106.194,9.022,103.318
2024-04-13 05:00:00,9.592,124.33,9.109,104.682,9.082,105.954,9.059,107.083,9.557,105.949,8.592,103.841,9.034,107.072,9.037,107.55,9.046,105.704,8.52,103.797
2024-04-13 05:30:00,9.592,124.33,8.607,104.682,9.082,106.427,9.059,107.083,9.557,105.496,8.592,104.309,9.034,105.644,9.037,107.059,9.046,106.194,9.022,103.797
2024-04-13 06:00:00,9.592,124.33,8.607,104.682,9.082,105.954,9.059,107.083,9.056,105.041,8.592,103.372,9.034,107.072,8.535,107.059,9.046,105.704,8.52,104.274
2024-04-13 06:30:00,9.592,122.139,8.607,105.18,9.082,106.897,9.059,107.533,9.056,105.496,8.592,103.841,9.034,106.598,8.535,107.059,9.046,105.704,8.52,103.797
2024-04-13 07:00:00,9.592,123.019,8.607,104.682,9.082,106.427,9.059,107.533,9.056,105.496,8.592,103.841,9.034,106.598,8.535,107.55,9.046,105.704,8.52,103.318
2024-04-13 07:30:00,9.592,122.139,8.607,104.682,9.082,105.954,9.059,107.533,9.557,105.949,8.592,104.309,9.034,106.598,8.535,107.55,9.046,106.194,9.022,103.797
2024-04-13 08:00:00,9.592,124.33,9.109,104.682,9.082,106.427,9.561,107.533,9.557,105.949,8.592,102.429,9.034,107.544,9.037,107.55,9.046,106.194,9.022,103.797
2024-04-13 08:30:00,9.592,122.139,9.109,104.682,9.584,105.954,9.561,107.083,9.557,105.496,8.592,104.309,9.034,107.072,9.037,107.55,9.046,105.704,9.022,103.797
2024-04-13 09:00:00,9.592,124.33,9.109,104.682,9.584,105.954,9.561,107.083,9.557,104.585,9.094,103.841,9.034,107.072,9.037,107.55,9.547,106.194,9.022,103.318
2024-04-13 09:30:00,10.094,122.139,9.109,104.182,9.584,106.427,9.561,106.632,10.058,105.041,9.094,103.841,9.034,106.598,9.037,107.55,9.547,106.194,9.524,102.354
2024-04-13 10:00:00,10.094,121.252,9.109,104.682,9.584,105.954,10.062,107.083,10.058,104.585,9.094,104.309,9.535,106.598,9.539,107.059,9.547,105.214,9.524,103.318
2024-04-13 10:30:00,10.595,121.252,9.61,104.182,9.584,105.954,10.062,106.18,10.559,105.041,9.094,103.372,9.535,107.544,9.539,107.55,9.547,105.704,10.026,101.87
2024-04-13 11:00:00,10.595,123.894,9.61,104.682,10.085,105.954,10.062,106.18,10.559,104.128,9.595,103.372,10.036,106.122,10.04,107.55,10.048,104.228,10.026,100.895
2024-04-13 11:30:00,10.094,121.252,9.61,103.178,10.085,105.954,10.062,105.725,10.058,103.207,9.595,103.372,10.036,107.072,9.539,107.55,10.048,105.704,9.524,102.354
2024-04-13 12:00:00,10.094,121.252,9.61,104.182,10.085,105.48,10.062,106.18,10.058,103.668,9.595,103.372,9.535,106.122,9.539,108.528,10.048,104.721,9.524,102.837
2024-04-13 12:30:00,10.094,121.252,9.61,104.182,9.584,105.954,9.561,106.18,10.058,104.128,9.094,102.901,9.535,106.598,9.539,107.55,10.048,105.214,9.524,103.318
2024-04-13 13:00:00,10.595,121.252,9.109,104.182,9.584,105.48,10.062,107.083,10.559,104.128,9.094,103.372,9.535,106.598,9.539,107.059,9.547,104.721,10.026,102.837
2024-04-13 13:30:00,11.096,121.252,9.61,104.682,10.085,105.954,10.062,104.811,10.559,104.128,9.595,101.954,10.036,107.072,10.04,107.55,10.048,105.214,10.026,101.383
2024-04-13 14:00:00,11.096,124.33,9.61,103.681,10.085,105.48,10.062,105.269,10.559,104.128,9.595,102.429,10.036,106.598,10.04,107.059,10.048,103.237,10.026,100.405
2024-04-13 14:30:00,10.094,121.252,9.61,103.681,10.085,104.526,9.561,104.811,10.058,103.668,9.595,103.841,10.036,106.598,10.04,107.059,10.048,104.228,9.524,101.383
2024-04-13 15:00:00,10.094,124.33,9.61,104.182,9.584,105.48,9.561,105.725,9.557,104.128,9.094,103.841,9.535,106.122,9.539,107.059,9.547,104.721,9.524,102.837
2024-04-13 15:30:00,10.094,121.252,9.109,103.681,9.584,105.004,9.561,104.352,9.557,103.668,9.094,102.429,9.535,106.122,9.539,107.55,9.547,104.228,9.022,101.383
2024-04-13 16:00:00,10.094,122.139,9.109,103.681,9.584,103.565,9.561,102.497,10.058,102.28,9.094,102.429,9.034,103.228,9.037,106.566,9.547,102.739,9.524,98.925
2024-04-13 16:30:00,9.592,117.19,9.109,102.167,9.584,102.11,9.059,101.087,9.557,101.814,9.094,100.042,9.535,100.767,9.037,105.576,9.547,100.231,9.022,97.929
2024-04-13 17:00:00,9.592,97.708,8.607,100.639,9.082,99.152,9.059,93.312,9.056,97.06,8.592,97.614,9.034,98.262,9.037,105.576,9.547,98.71,8.52,94.386
2024-04-13 17:30:00,9.592,94.584,8.607,96.496,9.082,95.107,9.059,89.26,9.056,93.136,8.592,91.114,9.034,93.117,8.535,100.021,9.046,88.8,9.022,89.171
2024-04-13 18:00:00,9.091,85.449,8.106,89.55,9.082,92.522,8.558,87.713,8.555,94.62,8.592,88.023,9.034,91.009,8.034,97.955,9.046,87.192,8.018,85.414
2024-04-13 18:30:00,8.589,88.721,7.605,86.255,8.079,87.755,8.057,88.746,8.053,92.138,8.09,84.873,8.533,87.252,7.532,93.219,8.544,83.938,7.014,93.357
2024-04-13 19:00:00,8.088,91.408,7.605,91.715,7.577,97.144,8.057,87.713,7.552,95.601,7.589,89.06,8.533,81.732,7.03,98.474,8.043,87.192,7.516,90.229
2024-04-13 19:30:00,7.085,98.223,7.605,91.715,7.577,95.619,7.055,90.792,7.051,97.06,7.087,89.06,8.032,85.615,7.03,98.474,7.542,88.265,6.512,94.386
2024-04-13 20:00:00,6.583,100.271,7.103,92.253,7.577,91.999,6.553,89.773,6.549,97.543,6.585,91.114,7.03,89.41,6.528,98.474,7.542,88.8,6.512,89.171
2024-04-13 20:30:00,6.583,97.191,6.1,94.917,6.574,99.152,6.553,90.283,6.549,96.089,6.083,91.114,6.528,89.41,6.026,100.534,7.542,87.192,6.01,96.925
2024-04-13 21:00:00,7.085,95.631,6.1,95.971,6.574,99.152,7.055,88.23,7.051,94.62,6.083,90.09,6.528,91.539,5.524,101.554,7.041,87.729,6.512,89.171
2024-04-13 21:30:00,7.085,100.271,6.1,93.323,7.075,90.421,6.553,92.811,6.549,98.024,6.585,87.502,6.528,89.41,6.026,98.474,7.041,87.192,6.01,95.407
2024-04-13 22:00:00,6.082,105.781,6.1,95.971,7.075,96.129,6.052,95.789,5.547,99.932,6.083,91.624,6.528,94.16,6.026,99.507,6.539,92.508,5.507,98.427
2024-04-13 22:30:00,6.583,99.761,5.599,98.58,7.075,96.129,6.553,91.3,6.048,98.981,6.083,93.143,6.027,95.196,5.524,102.569,6.539,93.032,6.01,95.915
2024-04-13 23:00:00,6.082,101.791,6.1,95.971,7.075,91.475,6.553,90.283,6.048,97.543,6.083,90.603,6.528,92.067,6.026,100.021,7.041,89.866,6.01,92.84
2024-04-13 23:30:00,6.583,100.271,6.1,94.917,6.574,94.594,6.553,92.309,6.549,96.089,6.083,89.06,6.027,92.593,6.026,99.507,6.539,91.455,6.01,94.386
2024-04-14 00:00:00,6.082,88.721,6.1,97.02,6.574,97.144,6.052,88.746,6.048,90.629,6.083,91.624,6.027,91.539,6.026,100.534,6.539,91.455,5.005,91.279
2024-04-14 00:30:00,5.58,100.271,5.097,93.323,6.574,87.755,5.551,90.792,5.547,96.575,5.079,88.542,5.526,87.794,5.022,97.955,6.038,86.653,5.005,94.897
2024-04-14 01:00:00,6.082,98.223,5.097,96.496,6.574,89.891,6.052,90.283,6.048,95.111,5.581,88.542,5.526,91.539,5.022,98.474,6.038,91.455,5.507,92.84
2024-04-14 01:30:00,6.082,96.673,5.599,95.971,6.574,92.522,6.052,91.805,5.547,95.111,5.581,90.09,6.027,91.539,5.524,97.435,6.539,88.8,5.005,95.407
2024-04-14 02:00:00,6.583,96.673,5.599,93.856,6.574,90.949,6.553,90.283,6.549,92.638,5.581,90.09,5.526,92.067,5.524,97.955,6.038,90.397,6.01,91.279
2024-04-14 02:30:00,6.583,96.153,6.1,92.253,6.574,91.999,6.553,90.792,6.549,93.136,6.083,89.06,6.027,91.539,5.524,95.865,6.539,90.927,6.01,90.754
2024-04-14 03:00:00,6.583,98.223,6.1,94.387,6.574,91.475,6.553,91.805,6.549,95.111,6.083,90.603,6.027,92.067,6.026,98.991,6.539,91.455,6.01,91.279
2024-04-14 03:30:00,6.583,102.295,6.1,94.917,6.574,93.042,6.553,94.308,6.549,94.62,6.083,91.114,6.027,93.117,6.026,96.913,6.539,91.982,6.01,92.321
2024-04-14 04:00:00,6.583,101.791,6.1,95.971,6.574,96.129,6.553,94.803,6.549,95.111,6.083,94.148,6.027,94.16,6.026,97.955,6.539,94.076,6.01,92.321
2024-04-14 04:30:00,6.583,100.779,6.1,95.971,6.574,95.107,6.553,95.789,6.549,94.127,6.083,93.647,6.528,93.64,6.026,98.991,6.539,91.982,6.01,94.386
2024-04-14 05:00:00,6.583,101.791,6.1,96.496,6.574,93.561,6.553,93.811,6.549,95.111,6.083,93.143,6.528,94.679,6.026,97.955,6.539,93.032,6.01,95.407
2024-04-14 05:30:00,6.583,101.791,6.1,96.496,6.574,96.129,6.553,96.767,6.549,97.543,6.083,95.147,6.027,95.196,6.026,98.991,6.539,94.596,6.01,95.915
2024-04-14 06:00:00,6.583,103.298,6.1,97.541,6.574,95.107,6.553,96.767,6.549,98.981,6.083,94.648,6.027,96.737,6.026,100.021,6.539,95.633,6.01,95.915
2024-04-14 06:30:00,6.583,105.287,6.1,98.062,6.574,96.637,6.553,96.279,6.549,98.981,6.083,96.632,6.027,97.755,6.026,102.062,6.539,96.664,6.01,97.929
2024-04-14 07:00:00,6.583,107.253,6.1,99.097,6.574,97.144,6.553,96.767,6.549,97.543,6.083,96.632,6.027,98.766,6.026,101.045,6.539,97.178,6.01,96.421
2024-04-14 07:30:00,7.085,103.298,6.1,98.58,6.574,96.129,6.553,96.279,6.549,97.06,6.083,97.124,6.528,95.712,6.026,101.554,6.539,97.178,6.512,95.407
2024-04-14 08:00:00,7.085,107.253,6.1,97.541,6.574,96.129,6.553,95.789,7.051,97.06,6.083,95.643,6.528,97.755,6.026,100.021,6.539,97.178,6.512,94.897
2024-04-14 08:30:00,7.586,103.298,6.1,98.062,6.574,95.619,7.556,93.811,7.552,95.601,6.083,97.614,6.528,95.712,6.026,101.554,6.539,95.633,7.014,94.386
2024-04-14 09:00:00,7.586,102.295,6.602,95.971,7.075,96.129,7.556,93.312,7.552,95.111,6.585,94.148,7.03,94.16,6.528,99.507,7.041,94.596,7.014,91.801
2024-04-14 09:30:00,8.589,93.531,6.602,96.496,7.075,96.129,8.057,91.3,8.053,92.138,6.585,93.647,7.03,94.679,6.528,96.913,7.041,94.076,8.018,88.64
2024-04-14 10:00:00,9.592,88.18,7.103,93.323,7.577,95.107,9.561,84.571,9.056,86.531,7.589,91.114,8.533,89.945,7.532,96.39,8.544,92.508,9.022,82.676
2024-04-14 10:30:00,10.094,82.124,8.106,91.176,8.079,90.421,10.062,81.369,10.058,83.388,8.09,86.979,9.034,84.514,8.535,92.685,8.544,86.653,10.026,79.332
2024-04-14 11:00:00,9.592,85.449,8.607,87.359,8.079,88.827,9.059,84.571,9.056,84.967,8.592,84.342,9.034,80.607,9.037,89.992,9.046,84.484,9.022,82.676
2024-04-14 11:30:00,9.592,83.793,8.106,89.55,8.079,87.217,9.059,82.978,9.557,83.388,8.09,85.929,9.034,83.962,9.037,89.449,8.544,83.938,9.524,82.676
2024-04-14 12:00:00,10.094,83.238,8.607,87.909,8.581,88.292,9.059,82.978,9.056,83.916,8.09,86.979,8.533,83.407,9.037,89.449,9.046,82.843,9.022,79.332
2024-04-14 12:30:00,10.094,77.038,8.607,85.7,8.079,90.949,9.561,78.653,9.557,81.258,8.592,82.74,8.533,80.607,8.535,88.359,9.046,82.843,10.026,77.066
2024-04-14 13:00:00,9.592,79.313,8.607,82.339,8.581,82.844,9.059,80.288,9.056,81.258,9.094,80.582,9.535,76.612,9.037,86.711,9.547,78.409,9.022,78.202
2024-04-14 13:30:00,8.589,89.262,8.106,84.586,8.581,86.134,8.558,85.625,8.555,88.081,8.09,82.203,8.533,81.171,8.535,86.711,9.046,80.082,8.018,84.324
2024-04-14 14:00:00,9.592,85.998,8.106,87.909,8.079,89.36,8.558,84.042,9.056,86.012,7.589,86.455,8.032,89.945,8.034,89.992,8.043,89.334,8.52,83.228
2024-04-14 14:30:00,9.091,86.546,7.605,88.458,8.079,89.891,8.558,84.571,9.056,84.967,8.09,85.929,9.034,85.615,8.034,91.612,8.544,86.112,8.52,81.569
2024-04-14 15:00:00,9.091,85.449,8.106,86.808,8.079,87.217,8.558,86.15,8.555,86.531,8.09,84.873,8.032,86.162,8.535,89.449,8.544,87.192,8.52,83.228
2024-04-14 15:30:00,9.592,83.238,7.605,87.909,8.079,88.292,8.558,83.511,9.056,83.388,7.589,86.455,8.533,84.514,8.034,90.534,8.043,85.571,8.52,81.012
2024-04-14 16:00:00,9.091,85.998,8.106,86.255,8.581,88.292,8.558,84.042,8.555,85.49,8.09,85.402,9.034,85.066,8.034,89.449,9.046,83.938,8.52,83.777
2024-04-14 16:30:00,9.592,84.346,7.605,87.359,8.079,89.36,9.059,82.443,9.056,83.388,8.09,85.402,8.533,85.066,8.034,89.992,8.544,85.571,9.022,81.012
2024-04-14 17:00:00,9.091,84.898,8.106,85.7,8.581,87.755,8.558,86.672,8.555,86.012,8.09,83.276,9.034,82.851,8.034,87.811,9.046,84.484,8.52,85.414
2024-04-14 17:30:00,8.589,94.059,7.605,88.458,8.079,89.891,8.057,90.283,8.053,90.123,7.589,86.979,8.533,86.162,7.532,88.905,8.544,87.729,8.018,87.572
2024-04-14 18:00:00,8.088,101.791,7.605,91.176,8.079,91.999,7.556,93.312,8.053,94.127,7.589,89.576,8.032,89.41,7.532,93.751,8.043,89.334,7.516,92.84
2024-04-14 18:30:00,8.088,105.287,7.605,93.323,8.079,94.079,7.556,95.789,8.053,97.543,7.087,94.148,7.531,92.593,7.532,97.955,8.043,92.508,7.516,94.897
2024-04-14 19:00:00,8.088,106.273,7.103,96.496,8.079,96.637,7.556,96.767,8.053,98.024,7.087,96.632,7.531,95.712,7.03,100.021,7.542,95.633,7.516,96.421
2024-04-14 19:30:00,8.088,109.195,7.103,98.062,8.079,95.619,7.556,97.739,8.053,98.981,7.087,96.632,7.531,96.225,7.03,101.554,7.542,96.664,7.516,96.925
2024-04-14 20:00:00,7.586,112.065,7.103,98.062,8.079,98.151,7.556,98.223,7.552,98.981,7.087,97.614,7.531,98.262,7.03,101.554,7.542,97.178,7.014,97.428
2024-04-14 20:30:00,7.586,112.538,7.103,96.496,7.577,97.648,7.055,99.184,7.552,100.405,7.087,98.103,7.531,98.262,7.03,101.554,7.542,97.178,7.014,98.427
2024-04-14 21:00:00,7.586,113.949,7.103,98.062,7.577,98.652,7.556,99.663,7.552,100.405,6.585,97.614,7.03,97.755,6.528,101.554,7.041,97.178,7.014,98.925
2024-04-14 21:30:00,7.586,117.647,7.103,98.062,7.577,98.652,7.556,99.663,7.552,100.405,7.087,99.559,7.03,98.262,7.03,103.577,7.542,97.178,7.014,99.42
2024-04-14 22:00:00,8.088,115.81,7.103,100.127,7.577,99.152,7.556,100.139,7.552,100.876,7.087,99.075,7.531,99.77,7.03,103.074,7.542,99.219,7.516,99.42
2024-04-14 22:30:00,8.088,118.557,7.605,99.097,8.079,99.649,7.556,99.663,8.053,101.346,7.087,99.075,7.531,98.766,7.03,103.074,7.542,97.69,7.516,99.42
2024-04-14 23:00:00,8.088,114.882,7.605,99.097,8.079,99.649,8.057,98.704,8.053,99.932,7.087,99.075,7.531,99.77,7.532,102.569,8.043,98.201,7.516,98.925
2024-04-14 23:30:00,8.088,115.347,7.605,98.58,8.079,98.151,8.057,98.704,8.053,100.405,7.087,98.103,7.531,98.262,7.532,102.569,8.043,96.664,7.516,98.925
2024-04-15 00:00:00,8.088,116.732,7.605,98.58,8.079,99.649,8.057,97.254,8.053,99.458,7.087,98.103,7.531,100.269,7.532,101.554,8.043,99.726,7.516,98.427
2024-04-15 00:30:00,8.088,119.01,7.605,99.097,8.079,99.649,7.556,101.087,8.053,101.346,7.589,98.103,7.531,99.77,7.532,101.045,8.043,98.71,7.516,99.42
2024-04-15 01:00:00,6.082,119.461,7.605,100.127,8.079,100.145,5.551,98.704,5.547,101.814,7.087,99.075,7.531,100.767,7.532,103.074,8.043,98.71,5.005,100.895
2024-04-15 01:30:00,6.082,120.807,4.596,99.613,6.072,100.639,5.551,102.029,5.547,103.207,4.577,98.59,5.526,102.739,4.52,103.074,6.038,96.664,5.005,103.318
2024-04-15 02:00:00,7.085,124.33,5.097,102.167,6.072,103.082,7.055,103.428,7.051,104.128,5.079,101.479,5.526,103.228,5.022,105.576,6.038,100.735,6.512,103.797
2024-04-15 02:30:00,7.085,117.647,6.602,103.178,7.075,104.526,7.055,101.087,7.051,101.814,6.083,101.479,7.03,103.228,6.026,107.059,7.041,100.735,6.512,99.913
2024-04-15 03:00:00,7.085,119.461,6.602,100.127,7.075,102.597,7.055,100.139,7.051,102.28,6.585,100.042,7.03,99.77,6.026,106.072,7.041,98.71,7.014,99.913
2024-04-15 03:30:00,7.586,116.732,6.602,102.167,7.075,101.621,7.055,99.663,7.051,101.346,6.585,100.042,7.03,99.77,6.528,107.059,7.041,98.71,7.014,98.427
2024-04-15 04:00:00,7.085,116.732,6.602,98.58,7.075,101.131,7.055,100.139,7.051,101.814,6.585,98.59,7.03,98.766,6.528,106.072,7.542,97.178,6.512,99.913
2024-04-15 04:30:00,6.082,116.732,6.602,101.15,7.075,101.131,6.052,99.663,6.048,101.346,6.585,99.559,7.03,99.77,6.528,104.58,7.041,98.71,6.01,98.925
2024-04-15 05:00:00,5.58,118.557,5.599,101.15,6.072,102.11,5.049,101.559,5.045,101.346,5.581,99.075,6.027,100.767,5.524,105.079,6.038,97.69,4.502,100.895
2024-04-15 05:30:00,4.576,115.347,4.596,102.167,5.068,103.565,4.548,101.087,4.544,102.744,4.577,100.522,5.025,102.249,4.52,105.576,5.035,97.69,4.0,100.895
2024-04-15 06:00:00,4.576,117.19,4.094,101.15,4.566,101.621,4.046,101.559,4.042,103.207,4.075,101.479,4.022,99.77,4.018,104.58,4.534,96.149,3.497,101.383
2024-04-15 06:30:00,4.576,113.949,4.094,100.127,4.064,102.597,4.548,98.704,4.544,101.814,3.573,98.59,4.022,97.755,3.516,105.079,4.534,98.201,4.0,98.925
2024-04-15 07:00:00,4.576,113.48,4.094,100.127,4.566,102.11,4.548,98.223,4.544,100.405,4.075,99.075,4.524,97.247,4.018,106.072,4.534,97.178,4.0,97.428
2024-04-15 07:30:00,4.074,110.158,4.094,97.02,4.566,99.649,4.046,95.789,3.54,102.28,4.075,96.632,4.022,97.247,4.018,105.079,4.534,95.115,3.497,96.421
2024-04-15 08:00:00,3.573,101.286,3.593,97.541,4.064,98.652,3.043,95.297,3.039,101.346,3.573,94.148,4.022,95.712,3.516,105.079,4.032,95.633,2.492,96.421
2024-04-15 08:30:00,3.573,103.298,2.589,95.971,3.06,95.619,3.545,95.789,3.54,100.876,2.568,92.639,3.02,91.539,2.511,102.062,3.029,92.508,3.497,93.872
2024-04-15 09:00:00,2.569,110.637,3.091,98.58,3.562,98.652,2.04,98.704,2.035,101.814,3.07,94.648,3.521,95.196,3.013,104.079,4.032,95.633,1.487,98.925
2024-04-15 09:30:00,2.067,116.732,1.586,100.127,2.055,101.621,2.04,102.497,1.534,104.585,1.563,98.59,2.017,102.739,1.506,104.079,2.026,98.71,1.487,101.383
2024-04-15 10:00:00,3.573,116.732,1.586,102.673,2.055,104.526,3.545,99.663,3.54,105.041,1.061,101.479,2.017,103.714,1.004,106.072,2.026,100.231,2.995,99.913
2024-04-15 10:30:00,4.576,111.114,2.589,100.639,3.06,103.082,4.548,97.254,4.544,102.28,3.07,99.559,3.521,101.263,2.511,107.059,3.531,97.69,4.502,95.915
2024-04-15 11:00:00,4.576,109.195,3.593,101.15,4.064,101.621,4.548,97.739,4.544,101.814,4.075,96.632,4.022,96.737,4.018,106.566,4.534,95.115,4.0,97.929
2024-04-15 11:30:00,4.074,114.417,3.593,99.613,4.064,100.145,4.548,99.663,4.544,102.744,4.075,97.124,4.524,98.766,4.018,105.576,4.534,98.71,4.0,98.427
2024-04-15 12:00:00,5.078,108.227,3.593,101.659,4.064,102.597,5.551,97.739,5.045,101.346,3.573,100.042,4.022,98.766,3.516,106.072,4.032,98.71,5.005,95.407
2024-04-15 12:30:00,4.576,107.741,4.596,97.541,5.068,98.151,5.551,97.254,5.045,100.876,4.577,95.643,5.025,93.117,4.52,106.072,5.035,93.032,5.005,93.872
2024-04-15 13:00:00,6.082,101.286,4.596,100.127,4.566,99.649,6.052,91.805,6.048,97.543,5.079,96.632,5.025,95.196,4.52,104.58,4.534,95.115,6.01,91.801
2024-04-15 13:30:00,6.583,95.109,5.097,93.856,5.57,96.129,6.553,93.312,6.549,98.981,5.581,92.132,5.526,91.009,5.022,101.554,6.038,89.334,6.512,93.872
2024-04-15 14:00:00,7.085,84.898,6.1,97.02,6.072,97.648,7.556,85.625,7.051,92.638,6.083,93.647,6.027,88.873,6.026,102.569,6.038,90.927,7.014,82.123
2024-04-15 14:30:00,7.586,84.346,6.1,86.808,6.574,86.134,7.055,86.672,7.051,91.134,6.585,84.873,8.032,83.962,6.026,96.913,7.041,85.028,6.512,82.123
2024-04-15 15:00:00,5.58,92.473,6.1,92.789,6.574,86.676,5.049,91.3,5.547,98.503,6.585,86.979,8.032,85.615,6.026,100.534,7.542,86.112,5.005,91.801
2024-04-15 15:30:00,8.589,78.747,5.097,90.094,5.068,91.999,8.057,81.907,7.552,83.916,5.079,89.06,5.025,90.478,4.52,100.021,5.537,87.192,8.018,78.768
2024-04-15 16:00:00,7.085,94.584,6.602,85.143,7.075,81.733,7.055,91.3,7.051,94.62,7.087,79.494,8.533,75.455,7.03,92.149,8.544,81.19,7.014,87.572
2024-04-15 16:30:00,7.085,99.25,6.1,94.387,6.072,93.042,7.556,93.811,7.552,96.575,6.585,89.576,7.03,96.737,6.026,99.507,6.539,86.112,7.516,89.171
2024-04-15 17:00:00,6.583,99.761,6.602,92.253,6.574,95.107,6.052,93.811,5.547,98.503,7.087,89.576,8.032,85.615,6.528,98.991,7.041,93.032,5.507,93.357
2024-04-15 17:30:00,6.583,95.109,5.097,94.917,6.072,95.107,6.052,92.811,6.048,98.024,5.581,91.114,6.528,87.794,5.022,99.507,6.539,93.032,6.01,93.357
2024-04-15 18:00:00,5.078,109.195,5.599,94.917,6.072,95.107,4.548,97.254,5.045,99.932,5.581,92.132,6.027,89.41,5.022,102.569,6.539,88.8,4.502,96.421
2024-04-15 18:30:00,5.58,106.764,4.094,98.58,4.566,99.649,5.551,96.767,5.547,101.346,4.075,97.124,5.025,96.737,4.018,104.079,5.035,95.633,5.005,96.421
2024-04-15 19:00:00,6.082,99.25,5.097,98.58,5.57,98.151,6.052,92.309,6.048,98.503,5.079,95.643,5.526,95.196,5.022,105.079,5.537,96.149,6.01,92.321
2024-04-15 19:30:00,6.583,100.271,5.599,94.387,6.072,94.079,6.052,94.308,6.048,98.024,5.581,92.132,6.027,91.009,5.022,101.554,6.038,92.508,6.01,94.386
2024-04-15 20:00:00,6.082,105.287,5.599,95.971,6.574,94.079,6.052,96.767,5.547,102.744,5.581,93.143,6.027,93.117,5.022,103.074,6.539,91.982,5.507,96.421
2024-04-15 20:30:00,6.082,106.764,5.097,99.613,6.072,99.152,6.052,97.739,5.547,101.814,5.079,97.124,6.027,93.64,4.52,106.072,6.038,96.664,5.507,97.428
2024-04-15 21:00:00,6.082,112.065,5.599,98.58,6.072,97.648,6.052,99.663,5.547,101.346,5.079,97.614,6.027,94.679,5.022,106.072,6.038,95.115,5.507,96.925
2024-04-15 21:30:00,6.583,109.195,5.599,98.062,6.072,101.131,6.052,96.767,6.048,102.744,5.581,98.103,6.027,95.712,5.022,107.059,6.038,95.633,5.507,97.428
2024-04-15 22:00:00,6.583,108.227,5.599,98.062,6.072,98.151,6.553,95.789,6.048,102.744,5.581,96.632,6.528,93.64,5.524,105.576,6.539,96.149,6.01,95.407
2024-04-15 22:30:00,6.583,101.791,6.1,97.02,6.574,96.637,6.553,91.3,6.048,101.346,6.083,95.147,6.528,92.593,5.524,103.577,6.539,93.032,6.01,91.801
2024-04-15 23:00:00,6.082,95.631,6.1,91.715,6.574,91.999,6.553,87.193,5.547,99.932,6.083,91.114,6.528,90.478,5.524,100.534,6.539,92.508,6.512,84.87
2024-04-15 23:30:00,6.583,94.059,6.1,89.005,6.574,90.949,7.055,85.099,6.048,97.06,6.083,85.402,6.528,87.252,5.524,95.339,6.539,87.192,6.512,85.956
2024-04-16 00:00:00,6.583,93.003,6.1,87.359,6.574,88.827,7.055,85.625,6.048,94.62,6.083,86.455,6.528,86.162,5.524,95.339,7.041,86.112,6.512,84.87
2024-04-16 00:30:00,6.082,98.223,6.602,87.359,6.574,89.36,7.055,86.15,6.048,95.111,6.585,84.873,6.528,85.066,6.026,92.149,7.041,87.192,6.512,87.035
2024-04-16 01:00:00,6.583,95.631,6.602,89.005,7.075,88.827,6.553,88.23,6.048,95.601,6.083,86.455,7.03,86.162,6.026,93.751,6.539,88.8,6.01,88.107
2024-04-16 01:30:00,6.082,94.059,6.602,86.808,7.075,90.421,7.055,82.978,6.048,93.136,6.083,86.979,6.528,87.794,6.026,94.811,7.041,87.192,6.512,83.228
